id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Latitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762813374.0,42634.0,3.0,3.25,3310.0,5000.0,2.0,0.0,0.0,3.0,9.0,3310.0,0.0,2006.0,0.0,122011.0,52.7858,-114.191,2670.0,4907.0,2.0,79.0,770000.0
6762813964.0,42634.0,3.0,2.0,2660.0,5000.0,1.5,0.0,3.0,3.0,8.0,1940.0,720.0,1910.0,0.0,122009.0,52.8129,-114.572,2270.0,5000.0,3.0,59.0,727500.0
6762814167.0,42634.0,4.0,3.0,1986.0,6000.0,2.0,0.0,2.0,4.0,8.0,1746.0,240.0,1922.0,0.0,122016.0,52.7674,-114.58,1930.0,6200.0,2.0,61.0,715000.0
6762814199.0,42634.0,5.0,2.75,2580.0,9242.0,2.0,0.0,2.0,4.0,8.0,1720.0,860.0,1967.0,0.0,122030.0,52.8243,-114.323,2240.0,9316.0,3.0,51.0,713000.0
6762814440.0,42634.0,4.0,2.25,2380.0,16236.0,1.0,0.0,0.0,3.0,7.0,1540.0,840.0,1961.0,0.0,122029.0,52.8426,-114.31,2230.0,8925.0,3.0,72.0,699900.0
6762814535.0,42634.0,2.0,2.0,1780.0,3810.0,1.5,0.0,0.0,3.0,7.0,980.0,800.0,1922.0,0.0,122003.0,52.8774,-114.552,1690.0,3810.0,2.0,74.0,691000.0
6762815273.0,42634.0,3.0,2.0,2520.0,5980.0,1.0,0.0,0.0,3.0,8.0,1790.0,730.0,1957.0,0.0,122009.0,52.8067,-114.573,1590.0,5750.0,3.0,74.0,650000.0
6762815906.0,42634.0,4.0,2.5,2500.0,8282.0,2.0,0.0,0.0,3.0,9.0,2500.0,0.0,2013.0,0.0,122053.0,52.7427,-114.359,2500.0,8046.0,1.0,67.0,620000.0
6762816010.0,42634.0,4.0,2.25,2330.0,7020.0,1.0,0.0,0.0,4.0,8.0,1450.0,880.0,1973.0,0.0,122027.0,52.792,-114.329,2330.0,8500.0,1.0,68.0,615000.0
6762816452.0,42634.0,7.0,4.0,2690.0,10880.0,1.0,0.0,0.0,4.0,8.0,2690.0,0.0,1960.0,0.0,122010.0,52.9087,-114.358,1840.0,10836.0,3.0,58.0,597157.0
6762816546.0,42634.0,3.0,2.0,1460.0,3600.0,2.0,0.0,0.0,3.0,7.0,1460.0,0.0,1902.0,0.0,122044.0,52.8423,-114.504,1590.0,1210.0,2.0,57.0,591000.0
6762817211.0,42634.0,3.0,2.5,1880.0,12368.0,1.0,0.0,0.0,4.0,7.0,1260.0,620.0,1967.0,0.0,122049.0,52.8201,-114.357,1950.0,11551.0,3.0,65.0,565000.0
6762817268.0,42634.0,4.0,2.5,2780.0,7838.0,2.0,0.0,3.0,3.0,9.0,2780.0,0.0,2004.0,0.0,122008.0,52.7612,-114.051,3160.0,7848.0,2.0,62.0,563500.0
6762817309.0,42634.0,3.0,2.25,1640.0,7200.0,2.0,0.0,0.0,4.0,8.0,1640.0,0.0,1985.0,0.0,122030.0,52.8248,-114.343,1830.0,8372.0,1.0,53.0,561000.0
6762817634.0,42634.0,3.0,2.25,1700.0,1481.0,3.0,0.0,0.0,3.0,8.0,1700.0,0.0,2002.0,0.0,122028.0,52.8898,-114.539,1560.0,1350.0,2.0,69.0,550000.0
6762817846.0,42634.0,3.0,1.75,1400.0,4000.0,1.5,0.0,0.0,4.0,7.0,1400.0,0.0,1925.0,0.0,122007.0,52.9202,-114.578,1050.0,4330.0,3.0,73.0,545000.0
6762818149.0,42634.0,1.0,1.0,920.0,5000.0,1.0,0.0,3.0,4.0,7.0,920.0,0.0,1906.0,0.0,122028.0,52.9048,-114.542,1890.0,5000.0,2.0,66.0,535000.0
6762818460.0,42634.0,4.0,2.25,1890.0,8549.0,1.0,0.0,0.0,3.0,8.0,1890.0,0.0,1967.0,0.0,122029.0,52.8628,-114.307,1940.0,7210.0,1.0,64.0,525000.0
6762818461.0,42634.0,4.0,2.5,2140.0,7754.0,2.0,0.0,0.0,3.0,8.0,2140.0,0.0,1996.0,0.0,122038.0,52.9473,-114.528,1690.0,7775.0,3.0,62.0,525000.0
6762818869.0,42634.0,3.0,2.0,1600.0,4510.0,1.0,0.0,0.0,3.0,7.0,990.0,610.0,1978.0,0.0,122028.0,52.9239,-114.53,1580.0,4561.0,2.0,53.0,510000.0
6762819132.0,42634.0,4.0,1.75,2290.0,9215.0,1.0,0.0,0.0,5.0,8.0,1270.0,1020.0,1969.0,0.0,122012.0,52.7628,-114.241,2290.0,10200.0,1.0,72.0,500000.0
6762819133.0,42634.0,3.0,1.75,1530.0,14633.0,1.0,0.0,0.0,3.0,7.0,1100.0,430.0,1977.0,0.0,122005.0,52.9249,-114.309,1780.0,8100.0,1.0,70.0,500000.0
6762819652.0,42634.0,3.0,2.5,1880.0,5502.0,2.0,0.0,0.0,3.0,8.0,1880.0,0.0,1988.0,0.0,122011.0,52.8037,-114.208,2040.0,5411.0,3.0,62.0,485000.0
6762819976.0,42634.0,3.0,2.5,2130.0,8022.0,2.0,0.0,0.0,3.0,8.0,2130.0,0.0,1985.0,0.0,122005.0,52.9552,-114.296,2130.0,7605.0,3.0,57.0,475000.0
6762820143.0,42634.0,3.0,2.5,2120.0,2374.0,2.0,0.0,0.0,3.0,8.0,1770.0,350.0,2005.0,0.0,122005.0,52.904,-114.332,2480.0,3043.0,1.0,57.0,470000.0
6762820144.0,42634.0,3.0,2.5,2000.0,8424.0,1.0,0.0,0.0,4.0,7.0,1300.0,700.0,1968.0,0.0,122033.0,52.9389,-114.391,2110.0,8400.0,3.0,55.0,470000.0
6762820145.0,42634.0,4.0,2.5,2470.0,8536.0,2.0,0.0,0.0,3.0,8.0,2470.0,0.0,2002.0,0.0,122014.0,52.9999,-114.482,1690.0,8840.0,1.0,65.0,470000.0
6762821145.0,42634.0,3.0,1.75,1640.0,4579.0,1.0,0.0,0.0,4.0,6.0,1640.0,0.0,1916.0,0.0,122038.0,52.9361,-114.542,1580.0,5040.0,2.0,67.0,443000.0
6762821259.0,42634.0,3.0,1.5,2260.0,5300.0,1.0,0.0,0.0,3.0,7.0,1200.0,1060.0,1940.0,0.0,122028.0,52.9056,-114.538,1950.0,5000.0,1.0,58.0,440000.0
6762821672.0,42634.0,3.0,1.75,1440.0,4025.0,1.0,0.0,0.0,4.0,6.0,720.0,720.0,1917.0,0.0,122064.0,52.797,-114.57,1500.0,5750.0,1.0,77.0,430000.0
6762822234.0,42634.0,3.0,2.25,1840.0,11403.0,2.0,0.0,0.0,3.0,8.0,1840.0,0.0,1993.0,0.0,122025.0,52.7162,-113.987,2150.0,11403.0,3.0,52.0,417000.0
6762822263.0,42634.0,3.0,1.5,1240.0,12400.0,1.0,0.0,0.0,3.0,7.0,1240.0,0.0,1958.0,0.0,122030.0,52.837,-114.322,1640.0,9600.0,3.0,75.0,415500.0
6762822392.0,42634.0,4.0,2.25,1770.0,5236.0,2.0,0.0,0.0,3.0,7.0,1770.0,0.0,2007.0,0.0,122053.0,52.7437,-114.379,2470.0,5064.0,2.0,51.0,413900.0
6762822658.0,42634.0,3.0,2.5,2070.0,4697.0,2.0,0.0,0.0,3.0,7.0,2070.0,0.0,2002.0,0.0,122008.0,52.7607,-114.065,2230.0,4437.0,1.0,77.0,405000.0
6762822708.0,42634.0,3.0,1.75,1410.0,15210.0,1.0,0.0,0.0,3.0,7.0,1410.0,0.0,1950.0,2014.0,122031.0,52.6481,-114.529,1970.0,16290.0,2.0,51.0,404000.0
6762822778.0,42634.0,3.0,2.25,1350.0,2839.0,2.0,0.0,0.0,3.0,7.0,1350.0,0.0,2003.0,0.0,122045.0,52.9124,-114.226,1650.0,3093.0,2.0,71.0,401000.0
6762822854.0,42634.0,4.0,1.5,1980.0,113691.0,1.0,0.0,0.0,3.0,7.0,1980.0,0.0,1962.0,0.0,122036.0,52.7906,-114.043,1980.0,89298.0,2.0,62.0,400000.0
6762822855.0,42634.0,3.0,1.75,1560.0,8456.0,1.0,0.0,0.0,5.0,7.0,1560.0,0.0,1970.0,0.0,122058.0,53.0069,-114.44,2230.0,13109.0,2.0,71.0,400000.0
6762823030.0,42634.0,4.0,1.0,1420.0,6458.0,1.0,0.0,0.0,4.0,7.0,1420.0,0.0,1953.0,0.0,122007.0,52.9288,-114.548,1670.0,6350.0,3.0,78.0,398000.0
6762823282.0,42634.0,3.0,1.5,1180.0,7700.0,1.0,0.0,0.0,4.0,7.0,1180.0,0.0,1959.0,0.0,122030.0,52.8433,-114.323,1510.0,8800.0,1.0,61.0,390000.0
6762824276.0,42634.0,3.0,2.0,2140.0,26600.0,1.0,0.0,0.0,4.0,7.0,2140.0,0.0,1983.0,0.0,122067.0,52.6366,-114.359,2310.0,8783.0,3.0,75.0,365000.0
6762824277.0,42634.0,3.0,1.0,950.0,8450.0,1.0,0.0,0.0,3.0,7.0,950.0,0.0,1962.0,0.0,122010.0,52.9184,-114.376,1610.0,10080.0,2.0,65.0,365000.0
6762824338.0,42634.0,4.0,2.25,1750.0,10270.0,1.5,0.0,0.0,4.0,8.0,1750.0,0.0,1968.0,0.0,122014.0,52.9912,-114.5,1750.0,10127.0,3.0,50.0,364000.0
6762824346.0,42634.0,4.0,2.5,2680.0,7700.0,2.0,0.0,0.0,4.0,8.0,2680.0,0.0,1990.0,0.0,122067.0,52.6394,-114.36,2400.0,7700.0,3.0,68.0,363500.0
6762824442.0,42634.0,3.0,1.5,1340.0,1110.0,2.0,0.0,0.0,3.0,7.0,1040.0,300.0,1999.0,0.0,122007.0,52.928,-114.556,1220.0,1110.0,2.0,66.0,360000.0
6762824443.0,42634.0,3.0,1.5,1360.0,6000.0,1.0,0.0,0.0,3.0,6.0,860.0,500.0,1911.0,0.0,122028.0,52.9146,-114.535,1560.0,3000.0,1.0,57.0,360000.0
6762824762.0,42634.0,3.0,2.25,1900.0,3800.0,2.0,0.0,0.0,3.0,7.0,1900.0,0.0,2006.0,0.0,122015.0,52.7166,-114.35,1950.0,3800.0,1.0,70.0,353000.0
6762825048.0,42634.0,3.0,3.25,1340.0,1151.0,3.0,0.0,0.0,3.0,7.0,1340.0,0.0,2008.0,0.0,122028.0,52.9204,-114.536,1290.0,1200.0,3.0,68.0,349000.0
6762825126.0,42634.0,3.0,1.0,1350.0,8581.0,1.0,0.0,0.0,5.0,6.0,1350.0,0.0,1944.0,0.0,122050.0,52.9912,-114.552,2080.0,8451.0,3.0,56.0,345500.0
6762825245.0,42634.0,3.0,2.5,1900.0,5194.0,2.0,0.0,0.0,3.0,7.0,1900.0,0.0,2004.0,0.0,122046.0,52.6691,-114.307,2230.0,5194.0,1.0,80.0,343500.0
6762825597.0,42634.0,4.0,2.5,2240.0,9701.0,2.0,0.0,0.0,3.0,9.0,2240.0,0.0,1989.0,0.0,122018.0,52.5386,-114.582,2240.0,9410.0,3.0,58.0,335000.0
6762825896.0,42634.0,3.0,2.5,1730.0,3600.0,2.0,0.0,0.0,3.0,8.0,1730.0,0.0,2014.0,0.0,122052.0,52.7314,-114.53,2030.0,3600.0,1.0,55.0,329780.0
6762826043.0,42634.0,4.0,1.0,1530.0,12040.0,1.0,0.0,0.0,3.0,7.0,1130.0,400.0,1957.0,0.0,122059.0,52.7807,-114.488,1540.0,6095.0,1.0,67.0,325000.0
6762826239.0,42634.0,3.0,2.0,1220.0,7620.0,1.0,0.0,0.0,3.0,6.0,720.0,500.0,1947.0,2014.0,122031.0,52.6864,-114.542,1640.0,7620.0,1.0,67.0,320600.0
6762826446.0,42634.0,4.0,2.5,2320.0,7379.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,1987.0,0.0,122040.0,52.5732,-114.506,2230.0,7614.0,2.0,66.0,316000.0
6762826495.0,42634.0,3.0,2.5,1950.0,9618.0,2.0,0.0,0.0,3.0,7.0,1950.0,0.0,1992.0,0.0,122067.0,52.6368,-114.37,1890.0,7133.0,1.0,73.0,315000.0
6762827127.0,42634.0,3.0,1.5,1320.0,15053.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1979.0,0.0,122021.0,52.9705,-114.285,1250.0,13368.0,2.0,55.0,300000.0
6762827654.0,42634.0,3.0,2.25,1670.0,6600.0,2.0,0.0,0.0,4.0,7.0,1670.0,0.0,1990.0,0.0,122035.0,52.5904,-114.279,1670.0,6801.0,2.0,69.0,289000.0
6762827698.0,42634.0,4.0,2.25,2270.0,11997.0,1.0,0.0,2.0,4.0,7.0,1540.0,730.0,1959.0,0.0,122043.0,52.6395,-114.486,1920.0,9634.0,3.0,55.0,287000.0
6762827871.0,42634.0,4.0,2.5,1710.0,3500.0,2.0,0.0,0.0,3.0,7.0,1710.0,0.0,2014.0,0.0,122072.0,52.5748,-114.407,1710.0,3500.0,3.0,58.0,282900.0
6762827878.0,42634.0,2.0,1.0,700.0,5940.0,1.0,0.0,0.0,3.0,7.0,700.0,0.0,1948.0,0.0,122038.0,52.9589,-114.527,1070.0,5995.0,3.0,64.0,282150.0
6762828161.0,42634.0,2.0,1.0,1060.0,6504.0,1.0,0.0,0.0,3.0,6.0,1060.0,0.0,1950.0,0.0,122014.0,52.9712,-114.517,1100.0,7200.0,1.0,55.0,275053.0
6762828539.0,42634.0,4.0,1.75,1680.0,9966.0,1.0,0.0,0.0,3.0,7.0,1100.0,580.0,1977.0,0.0,122043.0,52.6223,-114.501,2400.0,10369.0,1.0,51.0,268000.0
6762828644.0,42634.0,3.0,1.0,1400.0,9460.0,1.0,0.0,0.0,3.0,7.0,1060.0,340.0,1961.0,0.0,122056.0,52.7419,-114.511,1570.0,7700.0,1.0,55.0,265000.0
6762828740.0,42634.0,3.0,1.75,1490.0,3800.0,1.0,0.0,0.0,3.0,6.0,700.0,790.0,1913.0,0.0,122051.0,52.7854,-114.46,2180.0,4000.0,2.0,75.0,263000.0
6762828832.0,42634.0,3.0,1.75,2170.0,10018.0,1.0,0.0,0.0,4.0,7.0,1630.0,540.0,1978.0,0.0,122039.0,52.5387,-114.454,2049.0,15263.0,1.0,61.0,260000.0
6762829037.0,42634.0,4.0,2.5,1580.0,7800.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1959.0,0.0,122015.0,52.711,-114.353,1320.0,7800.0,3.0,59.0,255000.0
6762829091.0,42634.0,3.0,2.5,1794.0,4769.0,2.0,0.0,0.0,3.0,7.0,1794.0,0.0,2005.0,0.0,122039.0,52.5352,-114.473,3557.0,4807.0,1.0,62.0,254950.0
6762829104.0,42634.0,3.0,2.5,1560.0,10608.0,2.0,0.0,0.0,3.0,7.0,1560.0,0.0,1994.0,0.0,122035.0,52.5872,-114.351,1360.0,10608.0,1.0,69.0,254000.0
6762829581.0,42634.0,3.0,1.75,1550.0,1905.0,2.0,0.0,0.0,3.0,7.0,1550.0,0.0,2005.0,0.0,122042.0,52.6631,-114.385,1550.0,1866.0,2.0,59.0,242500.0
6762830091.0,42634.0,3.0,1.75,1510.0,9837.0,2.0,0.0,0.0,3.0,7.0,1510.0,0.0,1989.0,0.0,122039.0,52.4876,-114.445,1470.0,8054.0,1.0,80.0,227000.0
6762830282.0,42634.0,4.0,2.5,2130.0,9100.0,1.0,0.0,0.0,3.0,8.0,1290.0,840.0,1978.0,0.0,122065.0,52.6115,-114.359,1770.0,7700.0,3.0,67.0,220000.0
6762830651.0,42634.0,3.0,1.5,1460.0,11100.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1956.0,0.0,122040.0,52.5553,-114.488,1460.0,11100.0,2.0,74.0,207000.0
6762831252.0,42634.0,3.0,1.0,1480.0,5670.0,1.0,0.0,0.0,3.0,6.0,780.0,700.0,1944.0,0.0,122034.0,52.7475,-114.55,760.0,5040.0,3.0,55.0,170000.0
6762831450.0,42634.0,3.0,1.0,1090.0,2800.0,1.0,0.0,0.0,3.0,6.0,1090.0,0.0,1969.0,0.0,122023.0,52.5462,-114.373,1040.0,2960.0,1.0,57.0,149000.0
6762810055.0,42635.0,6.0,5.0,7100.0,18200.0,2.5,0.0,0.0,3.0,13.0,5240.0,1860.0,1933.0,2002.0,122032.0,52.8727,-114.598,3130.0,6477.0,1.0,63.0,3200000.0
6762810107.0,42635.0,4.0,3.75,4475.0,20424.0,2.0,1.0,4.0,3.0,12.0,2659.0,1816.0,1999.0,0.0,122010.0,52.8946,-114.398,4340.0,5250.0,2.0,59.0,2570000.0
6762810332.0,42635.0,4.0,3.25,3980.0,10249.0,2.0,0.0,0.0,3.0,10.0,3980.0,0.0,2011.0,0.0,122048.0,52.8173,-114.386,2450.0,10912.0,2.0,77.0,1770000.0
6762810570.0,42635.0,5.0,2.5,4570.0,19252.0,2.0,0.0,0.0,5.0,10.0,4570.0,0.0,1965.0,0.0,122057.0,52.7853,-114.41,3180.0,13314.0,1.0,65.0,1480000.0
6762810953.0,42635.0,5.0,4.0,4390.0,6656.0,2.0,0.0,0.0,3.0,9.0,2930.0,1460.0,2008.0,0.0,122032.0,52.878,-114.587,1560.0,6656.0,2.0,74.0,1230000.0
6762811017.0,42635.0,5.0,2.5,2860.0,4000.0,2.0,0.0,0.0,4.0,8.0,2160.0,700.0,1910.0,0.0,122013.0,52.8525,-114.508,1340.0,1224.0,1.0,51.0,1200000.0
6762811197.0,42635.0,6.0,4.0,3600.0,6224.0,2.0,0.0,0.0,3.0,9.0,2610.0,990.0,1945.0,2006.0,122032.0,52.8831,-114.595,1430.0,6224.0,1.0,79.0,1110000.0
6762811275.0,42635.0,5.0,3.5,3740.0,5610.0,2.0,0.0,0.0,3.0,9.0,2860.0,880.0,2014.0,0.0,122007.0,52.9064,-114.582,1520.0,4590.0,3.0,60.0,1080000.0
6762811493.0,42635.0,3.0,2.75,2370.0,8900.0,1.0,0.0,4.0,4.0,9.0,1670.0,700.0,1971.0,0.0,122027.0,52.7948,-114.346,2840.0,8956.0,1.0,60.0,1000000.0
6762811541.0,42635.0,3.0,2.5,2460.0,10300.0,1.0,0.0,0.0,3.0,10.0,2460.0,0.0,1992.0,0.0,122007.0,52.9299,-114.581,2410.0,5250.0,3.0,73.0,995000.0
6762812769.0,42635.0,3.0,2.5,2290.0,9158.0,2.0,0.0,0.0,4.0,8.0,2290.0,0.0,1984.0,0.0,122027.0,52.7776,-114.33,2210.0,9588.0,2.0,59.0,822000.0
6762812910.0,42635.0,3.0,1.75,2590.0,32380.0,1.0,0.0,0.0,3.0,8.0,2590.0,0.0,1951.0,1994.0,122050.0,52.9839,-114.56,2340.0,28456.0,2.0,79.0,808000.0
6762812944.0,42635.0,5.0,3.5,2770.0,9305.0,2.0,0.0,0.0,3.0,9.0,2770.0,0.0,1985.0,0.0,122027.0,52.7928,-114.304,2520.0,9773.0,1.0,79.0,804000.0
6762813308.0,42635.0,4.0,2.5,3310.0,5101.0,2.0,0.0,0.0,3.0,9.0,3310.0,0.0,2005.0,0.0,122005.0,52.8949,-114.27,3010.0,5176.0,1.0,71.0,775000.0
6762813309.0,42635.0,4.0,3.5,3060.0,4573.0,2.0,0.0,0.0,3.0,9.0,2410.0,650.0,2012.0,0.0,122011.0,52.7822,-114.191,3170.0,3634.0,2.0,74.0,775000.0
6762813717.0,42635.0,4.0,2.5,2810.0,11902.0,2.0,0.0,0.0,4.0,9.0,2810.0,0.0,1993.0,0.0,122015.0,52.7603,-114.333,2990.0,10754.0,2.0,55.0,747500.0
6762813879.0,42635.0,4.0,2.75,3090.0,7650.0,2.0,0.0,2.0,3.0,8.0,2340.0,750.0,1959.0,1989.0,122035.0,52.5922,-114.347,2760.0,10370.0,1.0,53.0,734000.0
6762814767.0,42635.0,3.0,2.75,2770.0,10000.0,1.0,0.0,1.0,5.0,8.0,1640.0,1130.0,1962.0,0.0,122010.0,52.9311,-114.396,2450.0,10000.0,1.0,56.0,678000.0
6762815274.0,42635.0,3.0,2.0,2300.0,5000.0,1.0,0.0,0.0,4.0,8.0,1150.0,1150.0,1938.0,0.0,122032.0,52.8821,-114.603,2300.0,5000.0,2.0,65.0,650000.0
6762815275.0,42635.0,4.0,2.5,2290.0,10186.0,2.0,0.0,0.0,3.0,8.0,2290.0,0.0,1985.0,0.0,122029.0,52.8653,-114.314,2150.0,10186.0,3.0,62.0,650000.0
6762815359.0,42635.0,5.0,3.25,3990.0,13087.0,2.0,0.0,0.0,3.0,9.0,2400.0,1590.0,1991.0,0.0,122035.0,52.5932,-114.251,2580.0,13633.0,1.0,80.0,649000.0
6762815360.0,42635.0,4.0,2.75,3130.0,9711.0,2.0,0.0,0.0,3.0,9.0,3130.0,0.0,2014.0,0.0,122015.0,52.7123,-114.314,1570.0,10500.0,2.0,62.0,649000.0
6762815436.0,42635.0,3.0,2.5,2350.0,4166.0,1.0,0.0,0.0,4.0,9.0,2350.0,0.0,1966.0,0.0,122029.0,52.8456,-114.298,2320.0,10512.0,2.0,65.0,643403.0
6762815735.0,42635.0,3.0,1.75,1610.0,3210.0,1.0,0.0,0.0,5.0,7.0,910.0,700.0,1928.0,0.0,122028.0,52.8956,-114.525,1420.0,3210.0,2.0,63.0,626500.0
6762815794.0,42635.0,4.0,2.0,2190.0,3622.0,1.5,0.0,0.0,5.0,8.0,1990.0,200.0,1925.0,0.0,122006.0,52.9187,-114.502,1450.0,3082.0,1.0,75.0,625000.0
6762815848.0,42635.0,4.0,3.25,2810.0,11250.0,1.0,0.0,0.0,3.0,8.0,1680.0,1130.0,1980.0,0.0,122005.0,52.922,-114.289,2110.0,11250.0,1.0,69.0,624000.0
6762815907.0,42635.0,4.0,2.5,2720.0,34498.0,1.0,0.0,0.0,5.0,7.0,1360.0,1360.0,1966.0,0.0,122020.0,52.8132,-114.21,1920.0,22474.0,3.0,74.0,620000.0
6762815967.0,42635.0,3.0,2.5,1910.0,4488.0,2.0,0.0,0.0,3.0,8.0,1910.0,0.0,1998.0,0.0,122030.0,52.8476,-114.33,1530.0,3696.0,3.0,60.0,617000.0
6762816147.0,42635.0,4.0,2.5,2410.0,7140.0,2.0,0.0,0.0,3.0,8.0,2410.0,0.0,1993.0,0.0,122019.0,52.8629,-114.211,2350.0,7140.0,2.0,59.0,608000.0
6762816572.0,42635.0,4.0,2.75,2240.0,208652.0,2.0,0.0,0.0,4.0,7.0,1540.0,700.0,1940.0,0.0,122009.0,52.8085,-114.592,1830.0,5000.0,2.0,60.0,590000.0
6762816697.0,42635.0,4.0,2.5,1950.0,3720.0,2.0,0.0,0.0,3.0,8.0,1950.0,0.0,2004.0,0.0,122011.0,52.7803,-114.187,1720.0,3720.0,3.0,51.0,585000.0
6762816766.0,42635.0,4.0,3.0,1670.0,1189.0,3.0,0.0,0.0,3.0,8.0,1427.0,243.0,2000.0,0.0,122044.0,52.8482,-114.492,1700.0,1401.0,1.0,67.0,582000.0
6762817076.0,42635.0,4.0,2.75,3140.0,10918.0,1.0,0.0,0.0,3.0,8.0,1900.0,1240.0,1968.0,1986.0,122033.0,52.9386,-114.433,3170.0,10918.0,1.0,51.0,570000.0
6762817281.0,42635.0,5.0,2.75,2920.0,6327.0,2.0,0.0,0.0,3.0,8.0,2920.0,0.0,2007.0,0.0,122015.0,52.7235,-114.335,2520.0,5026.0,1.0,76.0,562500.0
6762817470.0,42635.0,4.0,2.75,2170.0,7140.0,1.0,0.0,0.0,3.0,8.0,1290.0,880.0,1977.0,0.0,122005.0,52.921,-114.303,2120.0,7820.0,3.0,62.0,555000.0
6762817635.0,42635.0,4.0,2.5,2470.0,7539.0,2.0,0.0,0.0,3.0,9.0,2470.0,0.0,2006.0,0.0,122058.0,52.9707,-114.416,2580.0,7539.0,1.0,76.0,550000.0
6762817917.0,42635.0,3.0,2.5,1990.0,15985.0,1.0,0.0,0.0,3.0,8.0,1540.0,450.0,1964.0,0.0,122030.0,52.8505,-114.331,2470.0,10125.0,1.0,50.0,542000.0
6762817918.0,42635.0,4.0,2.5,2020.0,3440.0,1.5,0.0,0.0,4.0,7.0,1480.0,540.0,1928.0,0.0,122007.0,52.9185,-114.566,1520.0,5080.0,1.0,54.0,542000.0
6762818281.0,42635.0,3.0,1.5,1950.0,1963.0,3.0,0.0,0.0,3.0,8.0,1950.0,0.0,2002.0,0.0,122007.0,52.9204,-114.587,1590.0,2028.0,1.0,74.0,530000.0
6762818462.0,42635.0,2.0,1.5,1620.0,1444.0,2.0,0.0,0.0,3.0,9.0,1080.0,540.0,2007.0,0.0,122054.0,52.8192,-114.499,1660.0,1642.0,1.0,53.0,525000.0
6762818463.0,42635.0,4.0,1.5,1580.0,6360.0,1.5,0.0,0.0,3.0,7.0,1290.0,290.0,1945.0,0.0,122006.0,52.9173,-114.476,1690.0,6360.0,2.0,56.0,525000.0
6762818705.0,42635.0,6.0,2.0,2390.0,8660.0,1.5,0.0,0.0,4.0,7.0,2390.0,0.0,1925.0,0.0,122017.0,52.9889,-114.406,2250.0,12942.0,3.0,72.0,516250.0
6762818934.0,42635.0,2.0,2.0,1560.0,4675.0,1.0,0.0,0.0,3.0,8.0,1560.0,0.0,2006.0,0.0,122045.0,52.9386,-114.209,1870.0,6361.0,2.0,78.0,509000.0
6762818998.0,42635.0,3.0,2.5,2400.0,9601.0,1.0,0.0,0.0,5.0,7.0,1390.0,1010.0,1977.0,0.0,122033.0,52.9556,-114.401,2010.0,9943.0,1.0,63.0,505000.0
6762819044.0,42635.0,3.0,1.75,1770.0,7875.0,1.0,0.0,0.0,4.0,7.0,1170.0,600.0,1958.0,0.0,122029.0,52.836,-114.315,1670.0,8000.0,2.0,63.0,502550.0
6762819243.0,42635.0,3.0,3.5,1820.0,1991.0,2.0,0.0,0.0,3.0,8.0,1430.0,390.0,2014.0,0.0,122054.0,52.826,-114.488,1550.0,1460.0,1.0,79.0,499950.0
6762819296.0,42635.0,3.0,2.5,1910.0,5600.0,2.0,0.0,0.0,3.0,8.0,1910.0,0.0,1989.0,0.0,122011.0,52.8052,-114.199,1800.0,4928.0,2.0,54.0,498688.0
6762819794.0,42635.0,3.0,2.25,1820.0,13362.0,1.0,0.0,0.0,3.0,8.0,1220.0,600.0,1977.0,0.0,122020.0,52.8198,-114.242,2050.0,15000.0,3.0,53.0,480000.0
6762819977.0,42635.0,5.0,2.5,2300.0,28480.0,2.0,0.0,0.0,3.0,6.0,2300.0,0.0,1994.0,0.0,122045.0,52.8703,-114.154,1880.0,26720.0,3.0,62.0,475000.0
6762819978.0,42635.0,3.0,2.25,1190.0,1137.0,2.0,0.0,0.0,3.0,7.0,960.0,230.0,1999.0,0.0,122006.0,52.907,-114.515,1190.0,1080.0,3.0,58.0,475000.0
6762820632.0,42635.0,4.0,2.5,2440.0,5001.0,2.0,0.0,0.0,3.0,8.0,2440.0,0.0,2005.0,0.0,122053.0,52.7408,-114.383,2260.0,5001.0,2.0,74.0,455000.0
6762821088.0,42635.0,3.0,2.5,2210.0,8010.0,2.0,0.0,0.0,3.0,8.0,2210.0,0.0,1998.0,0.0,122025.0,52.7145,-113.965,2430.0,9600.0,2.0,79.0,445000.0
6762821492.0,42635.0,3.0,1.5,1740.0,6988.0,1.0,0.0,0.0,3.0,7.0,1600.0,140.0,1950.0,0.0,122038.0,52.9511,-114.52,1650.0,7500.0,2.0,71.0,435000.0
6762821673.0,42635.0,4.0,2.75,2290.0,5249.0,2.0,0.0,0.0,3.0,7.0,2290.0,0.0,2003.0,0.0,122015.0,52.7216,-114.352,2270.0,4348.0,3.0,70.0,430000.0
6762822091.0,42635.0,3.0,1.75,1230.0,10005.0,1.0,0.0,0.0,4.0,7.0,1230.0,0.0,1963.0,0.0,122029.0,52.851,-114.304,1530.0,8560.0,3.0,56.0,420000.0
